id,citations_wos,citations_all,open_access,year,language
WOS:000507091500001,12,14,,2021,English
WOS:000507096100001,2,2,,2020,English
WOS:000507105600002,19,21,,2020,English
WOS:000507105600003,10,15,,2020,English
WOS:000507105600004,5,5,"Green Submitted, Green Accepted",2020,English
WOS:000507105600005,29,31,Green Published,2020,English
WOS:000507105600006,12,14,,2020,English
WOS:000507114400001,3,3,,2020,English
WOS:000507114500001,4,4,"hybrid, Green Accepted, Green Submitted",2020,English
WOS:000507114700001,4,4,,2020,English
WOS:000507117800001,22,26,,2020,English
WOS:000507119000001,16,17,Green Accepted,2020,English
WOS:000507122900001,34,38,Green Submitted,2021,English
WOS:000507134600008,25,32,,2020,English
WOS:000507134600009,29,32,,2020,English
WOS:000507137800001,7,7,,2020,English
WOS:000507152900001,52,52,Bronze,2020,English
WOS:000507155400001,84,91,,2020,English
WOS:000507166500001,7,8,,2020,English
WOS:000507171500001,6,7,,2021,English
WOS:000507476900001,9,9,,2020,English
WOS:000507518800002,11,11,Green Accepted,2020,English
WOS:000507518800004,5,5,,2020,English
WOS:000507518800005,3,3,hybrid,2020,English
WOS:000507518800006,2,2,,2020,English
WOS:000507518800007,0,0,,2020,English
WOS:000507518800008,1,1,,2020,English
WOS:000507518800009,1,1,,2020,English
WOS:000507564600001,1,1,,2020,English
WOS:000507620200002,5,7,,2020,English
WOS:000507620200003,6,8,,2020,English
WOS:000507620200004,6,6,,2020,English
WOS:000507620200005,0,0,,2020,English
WOS:000507723900001,1,1,Green Accepted,2020,English
WOS:000507794700001,10,12,,2020,English
WOS:000507794700002,8,9,,2020,English
WOS:000507827100001,4,4,,2020,English
WOS:000507827500001,10,10,"Green Submitted, Green Accepted, Bronze",2020,English
WOS:000507834800001,17,21,hybrid,2020,English
WOS:000508072800001,25,26,Green Published,2020,English
WOS:000508164900001,1,1,,2020,English
WOS:000508209600001,1,1,Bronze,2020,English
WOS:000508358300001,3,3,,2020,English
WOS:000508358300002,12,13,,2020,English
WOS:000508358300003,2,2,,2020,English
WOS:000508358300004,9,9,,2020,English
WOS:000508424600001,4,4,,2020,English
WOS:000508424600002,5,5,,2020,English
WOS:000508424600003,3,4,,2020,English
WOS:000508424600004,11,11,,2020,English
WOS:000508424600005,0,0,,2020,English
WOS:000508424600006,1,1,,2020,English
WOS:000508424600007,47,48,,2020,English
WOS:000508425000001,2,2,,2020,English
WOS:000508425000002,6,6,,2020,English
WOS:000508425000003,0,0,,2020,English
WOS:000508425000004,5,5,,2020,English
WOS:000508425000005,3,3,,2020,English
WOS:000508425000006,7,7,,2020,English
WOS:000508425000007,0,0,,2020,English
WOS:000508442900001,31,35,Green Submitted,2020,English
WOS:000508461100001,4,5,,2020,English
WOS:000508506200001,61,62,"Green Published, hybrid",2020,English
WOS:000508525800001,6,6,Green Submitted,2020,English
WOS:000508531600001,4,8,,2020,English
WOS:000508774000001,12,16,Bronze,2020,English
WOS:000508776700001,30,31,Bronze,2021,English
WOS:000508776900001,14,14,,2020,English
WOS:000508778500001,110,145,Green Submitted,2020,English
WOS:000508977300001,40,44,,2020,English
WOS:000508977300002,12,16,,2020,English
WOS:000508977300003,25,25,,2020,English
WOS:000508977300004,53,56,,2020,English
WOS:000508977300005,17,22,,2020,English
WOS:000508977300007,48,50,,2020,English
WOS:000508977300009,8,10,,2020,English
WOS:000508977300010,9,9,,2020,English
WOS:000508977300011,79,88,,2020,English
WOS:000509004100001,1,1,,2020,English
WOS:000509004100002,40,43,,2020,English
WOS:000509004100003,9,9,Green Submitted,2020,English
WOS:000509004100004,8,8,,2020,English
WOS:000509004100005,4,4,,2020,English
WOS:000509004100006,4,5,,2020,English
WOS:000509004100007,45,45,,2020,English
WOS:000509004100008,3,4,,2020,English
WOS:000509004100009,4,5,,2020,English
WOS:000509004100010,11,11,,2020,English
WOS:000509004100011,0,0,,2020,English
WOS:000509004100012,15,16,Green Submitted,2020,English
WOS:000509004100013,2,2,,2020,English
WOS:000509004100014,10,13,,2020,English
WOS:000509004100015,15,18,hybrid,2020,English
WOS:000509004100016,8,14,,2020,English
WOS:000509004100017,2,2,,2020,English
WOS:000509004100018,9,9,,2020,English
WOS:000509004100019,14,14,Green Submitted,2020,English
WOS:000509004100020,16,16,,2020,English
WOS:000509004100021,1,1,,2020,English
WOS:000509004100022,3,3,,2020,English
WOS:000509026500001,28,28,"Green Published, hybrid",2020,English
WOS:000509061400001,20,21,,2020,English
WOS:000509062500001,3,3,,2022,English
WOS:000509076400001,18,21,,2020,English
WOS:000509125700001,4,5,,2020,English
WOS:000509354500001,2,2,,2020,English
WOS:000509424900001,0,0,,2020,English
WOS:000509424900002,4,4,"Green Published, hybrid",2020,English
WOS:000509424900003,8,8,,2020,English
WOS:000509424900004,6,6,,2020,English
WOS:000509424900005,12,12,,2020,English
WOS:000509424900006,49,53,Green Submitted,2020,English
WOS:000509424900007,40,43,,2020,English
WOS:000509424900008,48,50,"Green Published, hybrid",2020,English
WOS:000509424900009,16,16,,2020,English
WOS:000509424900010,25,25,Green Published,2020,English
WOS:000509424900011,64,67,,2020,English
WOS:000509424900012,86,90,Green Published,2020,English
WOS:000509424900013,25,30,,2020,English
WOS:000509424900014,44,46,,2020,English
WOS:000509424900015,46,50,hybrid,2020,English
WOS:000509424900016,5,5,,2020,English
WOS:000509424900017,32,40,,2020,English
WOS:000509424900018,4,4,,2020,English
WOS:000509424900019,21,22,,2020,English
WOS:000509424900020,25,25,,2020,English
WOS:000509424900021,45,49,,2020,English
WOS:000509424900022,17,19,"Bronze, Green Accepted",2020,English
WOS:000509441300001,2,2,,2020,English
WOS:000509589000001,11,12,Green Accepted,2020,English
WOS:000509628400001,9,11,,2020,English
WOS:000509628400002,9,14,,2020,English
WOS:000509628400003,23,24,,2020,English
WOS:000509628400004,1,1,,2020,English
WOS:000509628400005,14,15,,2020,English
WOS:000509628400006,10,10,,2020,English
WOS:000509628400007,5,5,Green Accepted,2020,English
WOS:000509628400009,5,5,,2020,English
WOS:000509805200001,239,246,,2021,English
WOS:000509808200001,6,6,,2020,English
WOS:000510123700001,36,37,,2020,English
WOS:000510245500001,22,24,,2020,English
WOS:000510245500002,20,21,,2020,English
WOS:000510245500003,27,32,Green Submitted,2020,English
WOS:000510245500004,7,7,,2020,English
WOS:000510245500005,4,5,,2020,English
WOS:000510245500006,10,11,"Green Accepted, Green Published",2020,English
WOS:000510245500007,16,16,,2020,English
WOS:000510245500008,17,17,,2020,English
WOS:000510245500009,9,10,,2020,English
WOS:000510267700001,3,3,,2021,English
WOS:000510310800001,3,3,,2020,English
WOS:000510310800002,90,155,,2020,English
WOS:000510310800003,4,4,,2020,English
WOS:000510310800004,4,4,,2020,English
WOS:000510310800006,11,12,,2020,English
WOS:000510316000001,9,10,,2020,English
WOS:000510316000002,163,169,,2020,English
WOS:000510316000003,20,23,"Green Published, Green Submitted",2020,English
WOS:000510316000004,58,62,,2020,English
WOS:000510316000005,25,26,,2020,English
WOS:000510316000006,5,5,,2020,English
WOS:000510316000007,73,79,,2020,English
WOS:000510316000008,60,61,Green Submitted,2020,English
WOS:000510332900001,13,13,,2020,English
WOS:000510333000001,5,5,Green Submitted,2020,English
WOS:000510474500001,19,20,Green Submitted,2020,English
WOS:000510484400001,18,18,,2020,English
WOS:000510484400002,24,24,,2020,English
WOS:000510484400003,13,13,,2020,English
WOS:000510484400004,7,7,,2020,English
WOS:000510484400005,21,22,Bronze,2020,English
WOS:000510524700001,19,20,,2020,English
WOS:000510524700002,41,41,Green Published,2020,English
WOS:000510524700003,19,19,,2020,English
WOS:000510524700004,43,45,Green Submitted,2020,English
WOS:000510524700005,56,57,,2020,English
WOS:000510524700006,53,55,,2020,English
WOS:000510524700007,8,8,,2020,English
WOS:000510524700008,82,82,,2020,English
WOS:000510524700009,132,147,Green Submitted,2020,English
WOS:000510524700010,8,8,,2020,English
WOS:000510524700011,39,43,"Green Published, hybrid",2020,English
WOS:000510524700012,36,40,Green Submitted,2020,English
WOS:000510524700013,11,11,"Green Submitted, Bronze",2020,English
WOS:000510524700014,16,16,,2020,English
WOS:000510524700015,8,8,,2020,English
WOS:000510524700016,63,70,,2020,English
WOS:000510524700018,82,89,Green Published,2020,English
WOS:000510524700019,0,0,,2020,English
WOS:000510524700020,52,59,Bronze,2020,English
WOS:000510524700022,6,6,,2020,English
WOS:000510524700023,14,19,,2020,English
WOS:000510524700024,16,17,Green Submitted,2020,English
WOS:000510524700026,13,16,Bronze,2020,English
WOS:000510524700027,19,20,"Green Published, Green Accepted",2020,English
WOS:000510524700029,12,13,Green Submitted,2020,English
WOS:000510524700030,20,20,Green Submitted,2020,English
WOS:000510524700031,9,9,,2020,English
WOS:000510524700032,5,5,,2020,English
WOS:000510524700033,13,13,"Green Submitted, Bronze",2020,English
WOS:000510524700034,27,27,,2020,English
WOS:000510524700035,26,27,,2020,English
WOS:000510524700036,34,36,,2020,English
WOS:000510524700037,22,22,,2020,English
WOS:000510524700038,8,8,,2020,English
WOS:000510524700039,12,12,Green Accepted,2020,English
WOS:000510524700040,9,11,Green Submitted,2020,English
WOS:000510524700041,147,157,,2020,English
WOS:000510524700042,31,31,Green Accepted,2020,English
WOS:000510524700043,409,435,,2020,English
WOS:000510524700044,117,124,,2020,English
WOS:000510524700045,15,15,,2020,English
WOS:000510539300001,3,4,,2021,English
WOS:000510551800001,13,14,,2020,English
WOS:000510748900002,2,2,Bronze,2020,English
WOS:000510748900003,3,3,,2020,English
WOS:000510748900004,1,1,Green Submitted,2020,English
WOS:000510748900005,0,0,,2020,English
WOS:000510748900006,2,3,,2020,English
WOS:000510748900007,1,1,,2020,English
WOS:000510748900008,3,3,Green Submitted,2020,English
WOS:000511002900001,7,8,Bronze,2020,English
WOS:000511002900002,1,1,,2020,English
WOS:000511002900003,6,6,,2020,English
WOS:000511002900007,10,10,,2020,English
WOS:000511128500001,12,12,,2020,English
WOS:000511129000001,8,8,,2020,English
WOS:000511133800001,20,22,,2020,English
WOS:000511134100001,3,3,,2020,English
WOS:000511138200001,0,0,,2020,English
WOS:000511141700001,3,3,,2020,English
WOS:000511141800001,2,2,,2020,English
WOS:000511141900001,13,20,,2020,English
WOS:000511152600001,5,5,,2020,English
WOS:000511152600002,4,4,,2020,English
WOS:000511152600003,5,5,,2020,English
WOS:000511152600004,0,0,,2020,English
WOS:000511281200001,4,4,Green Submitted,2020,English
WOS:000511420900001,2,4,,2020,English
WOS:000511421200001,2,4,hybrid,2020,English
WOS:000511421200002,2,2,,2020,English
WOS:000511421200003,1,1,,2020,English
WOS:000511421200006,4,4,,2020,English
WOS:000511421200008,0,0,,2020,English
WOS:000511421200011,0,0,,2020,English
WOS:000511421200013,7,7,,2020,English
WOS:000511424400001,13,13,,2020,English
WOS:000511424700001,3,3,,2020,English
WOS:000511436100001,2,2,,2020,English
WOS:000511437200001,50,54,"Green Accepted, Green Submitted",2020,English
WOS:000511444100001,42,48,,2020,English
WOS:000511473500001,11,14,,2020,English
WOS:000511544400001,3,4,,2021,English
WOS:000511544700001,5,5,Green Submitted,2021,English
WOS:000511663100001,6,6,"Bronze, Green Published, Green Accepted",2020,English
WOS:000511663100002,5,8,"Green Accepted, Bronze",2020,English
WOS:000511663100003,10,10,Green Published,2020,English
WOS:000511663100004,5,5,"Bronze, Green Accepted",2020,English
WOS:000511663100006,2,3,Green Submitted,2020,English
WOS:000511663100007,15,18,Bronze,2020,English
WOS:000511663100008,12,12,"Bronze, Green Accepted",2020,English
WOS:000511663100009,3,4,,2020,English
WOS:000511663100012,27,27,,2020,English
WOS:000511663100013,6,6,Bronze,2020,English
WOS:000511663100014,13,13,,2020,English
WOS:000511663100015,2,3,Green Submitted,2020,English
WOS:000511663100016,5,6,Bronze,2020,English
WOS:000511663100017,15,15,"Green Published, Green Accepted",2020,English
WOS:000511663100018,24,27,,2020,English
WOS:000511663100019,10,12,,2020,English
WOS:000511663100020,7,16,,2020,English
WOS:000511663100021,4,4,,2020,English
WOS:000511663100022,2,2,Green Accepted,2020,English
WOS:000511733200001,12,12,Green Published,2021,English
WOS:000511766700001,17,19,Green Accepted,2020,English
WOS:000511927600001,12,15,,2020,English
WOS:000511927600002,11,11,,2020,English
WOS:000511927600003,22,23,,2020,English
WOS:000511927600004,6,6,,2020,English
WOS:000511927600005,11,11,,2020,English
WOS:000511927600006,21,22,,2020,English
WOS:000511927600008,7,7,,2020,English
WOS:000511927600009,41,42,,2020,English
WOS:000511927600010,32,35,"Green Submitted, Green Published, hybrid",2020,English
WOS:000511927600011,4,5,,2020,English
WOS:000511927600012,5,5,hybrid,2020,English
WOS:000511927600013,14,14,,2020,English
WOS:000511927600014,12,12,hybrid,2020,English
WOS:000512025900001,28,28,,2020,English
WOS:000512026600001,14,15,,2020,English
WOS:000512027500001,0,0,,2020,English
WOS:000512033900001,1,1,,2020,English
WOS:000512035600001,4,5,,2020,English
WOS:000512073600001,8,8,,2020,English
WOS:000512082900001,13,13,,2020,English
WOS:000512085200001,19,19,,2020,English
WOS:000512090300001,0,1,,2020,English
WOS:000512091100001,14,13,,2020,English
WOS:000512092600001,21,24,,2020,English
WOS:000512095100001,14,14,,2020,English
WOS:000512096900001,1,1,,2020,English
WOS:000512109300001,88,93,,2020,English
WOS:000512137500001,2,2,,2020,English
WOS:000512138600001,2,2,,2020,English
WOS:000512140000001,23,27,,2020,English
WOS:000512141400001,1,1,,2020,English
WOS:000512144600001,2,2,,2020,English
WOS:000512146800001,15,15,,2020,English
WOS:000512163400001,1,1,,2020,English
WOS:000512164000001,1,1,,2020,English
WOS:000512176700001,8,8,,2020,English
WOS:000512179100001,1,2,,2020,English
WOS:000512180300001,4,5,,2020,English
WOS:000512185800001,15,17,,2021,English
WOS:000512211300008,0,0,,2020,English
WOS:000512211300009,0,0,,2020,English
WOS:000512211300010,0,0,,2020,English
WOS:000512232800001,4,4,Green Submitted,2022,English
WOS:000512245400001,16,16,,2021,English
WOS:000512247700001,6,6,,2020,English
WOS:000512250200001,10,10,,2020,English
WOS:000512251100001,11,11,Green Accepted,2022,English
WOS:000512255200001,6,6,,2021,English
WOS:000512255300001,8,9,,2020,English
WOS:000512281300001,23,24,,2020,English
WOS:000512290800001,20,24,,2020,English
WOS:000512300700001,17,18,Green Submitted,2020,English
WOS:000512300900001,13,15,Green Accepted,2020,English
WOS:000512301500001,23,23,,2020,English
WOS:000512345000002,3,3,,2020,English
WOS:000512345000003,3,3,,2020,English
WOS:000512345000004,17,18,,2020,English
WOS:000512345000005,21,23,,2020,English
WOS:000512345000006,2,2,,2020,English
WOS:000512345000007,5,5,,2020,English
WOS:000512345000008,11,11,,2020,English
WOS:000512345000009,1,1,,2020,English
WOS:000512345000010,9,9,,2020,English
WOS:000512345000011,4,4,,2020,English
WOS:000512345000012,2,2,,2020,English
WOS:000512345000013,1,1,,2020,English
WOS:000512345000014,8,8,,2020,English
WOS:000512345000015,0,0,,2020,English
WOS:000512345000016,8,8,,2020,English
WOS:000512345000017,1,1,,2020,English
WOS:000512345000018,7,7,,2020,English
WOS:000512345000019,7,7,,2020,English
WOS:000512345000020,5,5,,2020,English
WOS:000512345000021,17,17,,2020,English
WOS:000512345000022,11,11,,2020,English
WOS:000512345000023,6,6,,2020,English
WOS:000512345000024,3,3,,2020,English
WOS:000512345000025,2,2,,2020,English
WOS:000512345000026,1,1,,2020,English
WOS:000512345000027,14,15,,2020,English
WOS:000512345000028,3,3,,2020,English
WOS:000512345000030,2,2,,2020,English
WOS:000512345000031,0,0,,2020,English
WOS:000512345100002,3,5,,2020,English
WOS:000512345100003,3,4,,2020,English
WOS:000512370500001,1,1,,2020,English
WOS:000512370900001,6,6,,2020,English
WOS:000512371800001,7,7,,2020,English
WOS:000512372400001,10,10,,2020,English
WOS:000512393800001,10,10,Green Submitted,2020,English
WOS:000512420400001,1,1,,2020,English
WOS:000512421300001,12,14,,2020,English
WOS:000512464300001,0,0,,2020,English
WOS:000512514600001,5,6,,2020,English
WOS:000512564500001,3,3,,2020,English
WOS:000512583300001,7,7,,2020,English
WOS:000512775300001,10,10,Green Submitted,2020,English
WOS:000512777100001,140,167,,2020,English
WOS:000512777100002,31,34,,2020,English
WOS:000512777100003,53,55,,2020,English
WOS:000512777100004,12,13,,2020,English
WOS:000512777100005,22,28,,2020,English
WOS:000512777100006,21,22,,2020,English
WOS:000512777100007,10,11,,2020,English
WOS:000512795400001,75,78,,2020,English
WOS:000512885000002,0,0,,2020,English
WOS:000512885000003,11,11,,2020,English
WOS:000512885000004,5,7,,2020,English
WOS:000512885000005,11,13,,2020,English
WOS:000512885000006,24,26,,2020,English
WOS:000512885000007,7,8,,2020,English
WOS:000512885000008,27,51,,2020,English
WOS:000512885000009,5,7,,2020,English
WOS:000512885000010,6,6,,2020,English
WOS:000513084700001,25,27,,2020,English
WOS:000513085000001,19,20,,2020,English
WOS:000513121000001,37,40,"Green Published, hybrid",2020,English
WOS:000513123800001,180,209,Green Submitted,2020,English
WOS:000513292200001,59,61,Green Submitted,2020,English
WOS:000513292200002,33,36,,2020,English
WOS:000513292200003,43,47,Green Submitted,2020,English
